player_tm_id,player_name,season,competition,appearances,minutes_played
487465,Pedro Neto,25/26,FA Cup,6,362
487465,Pedro Neto,25/26,UEFA Champions League,8,614
487465,Pedro Neto,25/26,EFL Cup,4,148
487465,Pedro Neto,24/25,Conference League,6,344
487465,Pedro Neto,24/25,Premier League,35,2269
487465,Pedro Neto,24/25,FA Cup,2,119
487465,Pedro Neto,24/25,EFL Cup,1,63
487465,Pedro Neto,24/25,UECL Qualifiers,1,57
487465,Pedro Neto,23/24,Premier League,20,1519
487465,Pedro Neto,23/24,FA Cup,4,210
487465,Pedro Neto,22/23,Premier League,18,970
487465,Pedro Neto,22/23,Premier League 2,2,90
487465,Pedro Neto,22/23,EFL Cup,1,28
487465,Pedro Neto,21/22,Premier League,13,464
487465,Pedro Neto,20/21,Premier League,31,2560
487465,Pedro Neto,20/21,FA Cup,3,133
487465,Pedro Neto,20/21,EFL Cup,1,30
487465,Pedro Neto,19/20,Europa League,8,329
487465,Pedro Neto,19/20,Premier League,29,927
487465,Pedro Neto,19/20,FA Cup,2,161
487465,Pedro Neto,19/20,EFL Cup,2,160
487465,Pedro Neto,19/20,Europa League Qualifying,3,94
626724,João Pedro,25/26,FA Cup,4,272
626724,João Pedro,25/26,UEFA Champions League,8,532
626724,João Pedro,25/26,EFL Cup,3,216
626724,João Pedro,24/25,Premier League,27,1953
626724,João Pedro,24/25,FA Cup,3,183
626724,João Pedro,23/24,Premier League,31,2047
626724,João Pedro,23/24,Europa League,6,437
626724,João Pedro,23/24,FA Cup,2,173
626724,João Pedro,23/24,EFL Cup,1,90
626724,João Pedro,22/23,Championship,35,2792
626724,João Pedro,21/22,Premier League,28,1638
626724,João Pedro,21/22,FA Cup,1,74
626724,João Pedro,20/21,Championship,38,2757
626724,João Pedro,20/21,FA Cup,1,90
626724,João Pedro,20/21,EFL Cup,1,30
626724,João Pedro,19/20,Premier League,3,22
626724,João Pedro,19/20,FA Cup,2,126
610849,Liam Delap,25/26,FA Cup,6,231
610849,Liam Delap,25/26,UEFA Champions League,5,184
610849,Liam Delap,25/26,EFL Cup,2,85
610849,Liam Delap,24/25,Premier League,37,2616
610849,Liam Delap,24/25,FA Cup,2,41
610849,Liam Delap,24/25,EFL Cup,1,12
610849,Liam Delap,23/24,Championship,31,2219
610849,Liam Delap,23/24,EFL Cup,1,33
610849,Liam Delap,22/23,Championship,15,616
610849,Liam Delap,22/23,FA Cup,1,66
610849,Liam Delap,22/23,Championship,22,1256
610849,Liam Delap,21/22,Premier League,1,8
610849,Liam Delap,21/22,UEFA Champions League,1,5
610849,Liam Delap,21/22,Premier League 2,10,795
610849,Liam Delap,21/22,FA Cup,1,13
610849,Liam Delap,21/22,EFL Trophy,2,106
610849,Liam Delap,20/21,Premier League,1,39
610849,Liam Delap,20/21,Premier League 2,20,1730
610849,Liam Delap,20/21,EFL Cup,1,90
610849,Liam Delap,20/21,FA Cup,1,15
610849,Liam Delap,20/21,FA Youth Cup,2,149
610849,Liam Delap,20/21,EFL Trophy,2,180
610849,Liam Delap,19/20,FA Youth Cup,4,292
610849,Liam Delap,19/20,U18 Premier League,11,773
610849,Liam Delap,19/20,Premier League 2,2,45
610849,Liam Delap,19/20,UEFA Youth League,2,17
938158,Marc Guiu,25/26,FA Cup,2,131
938158,Marc Guiu,25/26,UEFA Champions League,1,45
938158,Marc Guiu,25/26,EFL Cup,2,98
938158,Marc Guiu,25/26,Premier League,2,13
938158,Marc Guiu,25/26,EFL Cup,1,90
938158,Marc Guiu,24/25,Conference League,7,286
938158,Marc Guiu,24/25,Premier League,3,70
938158,Marc Guiu,24/25,FA Cup,1,90
938158,Marc Guiu,24/25,EFL Cup,1,14
938158,Marc Guiu,24/25,UECL Qualifiers,2,120
938158,Marc Guiu,23/24,Promoción a LaLiga2,4,280
938158,Marc Guiu,23/24,LaLiga,3,73
938158,Marc Guiu,23/24,Primera Federación - Gr. I,13,570
938158,Marc Guiu,23/24,UEFA Champions League,2,33
938158,Marc Guiu,23/24,Copa del Rey,2,76
938158,Marc Guiu,23/24,UEFA Youth League,3,218
938158,Marc Guiu,22/23,UEFA Youth League,5,120
258919,Dean Henderson,25/26,Premier League,37,3330
258919,Dean Henderson,25/26,UECL Qualifiers,2,180
258919,Dean Henderson,25/26,Community Shield,1,90
258919,Dean Henderson,24/25,Premier League,38,3420
258919,Dean Henderson,24/25,FA Cup,3,270
258919,Dean Henderson,24/25,EFL Cup,3,270
258919,Dean Henderson,23/24,Premier League,18,1620
258919,Dean Henderson,23/24,FA Cup,1,90
258919,Dean Henderson,23/24,EFL Cup,1,19
258919,Dean Henderson,22/23,Premier League,18,1620
258919,Dean Henderson,22/23,EFL Cup,2,180
258919,Dean Henderson,21/22,UEFA Champions League,1,68
258919,Dean Henderson,21/22,FA Cup,1,120
258919,Dean Henderson,21/22,EFL Cup,1,90
258919,Dean Henderson,21/22,Premier League 2,2,180
258919,Dean Henderson,20/21,Europa League,4,360
258919,Dean Henderson,20/21,Premier League,13,1125
258919,Dean Henderson,20/21,FA Cup,4,390
258919,Dean Henderson,20/21,EFL Cup,4,360
258919,Dean Henderson,20/21,UEFA Champions League,1,90
258919,Dean Henderson,19/20,Premier League,36,3240
258919,Dean Henderson,19/20,FA Cup,4,349
296802,Walter Benítez,25/26,Premier League,1,90
296802,Walter Benítez,25/26,FA Cup,1,90
296802,Walter Benítez,25/26,EFL Cup,3,270
296802,Walter Benítez,24/25,Eredivisie,34,3015
296802,Walter Benítez,24/25,UEFA Champions League,11,1020
296802,Walter Benítez,24/25,Johan Cruijff Schaal,1,90
296802,Walter Benítez,23/24,Eredivisie,33,2965
296802,Walter Benítez,23/24,UEFA Champions League,8,720
296802,Walter Benítez,23/24,Champions League Qu.,4,360
296802,Walter Benítez,23/24,Johan Cruijff Schaal,1,90
296802,Walter Benítez,22/23,Eredivisie,30,2700
296802,Walter Benítez,22/23,Europa League,7,630
296802,Walter Benítez,22/23,Champions League Qu.,4,390
296802,Walter Benítez,22/23,Johan Cruijff Schaal,1,90
296802,Walter Benítez,21/22,Ligue 1,37,3330
296802,Walter Benítez,20/21,Ligue 1,38,3420
296802,Walter Benítez,20/21,Coupe de France,2,180
296802,Walter Benítez,20/21,Europa League,5,450
296802,Walter Benítez,19/20,Ligue 1,26,2340
296802,Walter Benítez,19/20,Coupe de France,3,270
196722,Remi Matthews,23/24,Premier League,1,3
196722,Remi Matthews,23/24,Premier League Int. Cup U21,1,90
196722,Remi Matthews,22/23,Premiership Relegation,3,270
196722,Remi Matthews,22/23,Premiership,31,2790
196722,Remi Matthews,22/23,SFA Cup,1,90
196722,Remi Matthews,21/22,Premier League 2,1,90
196722,Remi Matthews,21/22,EFL Trophy,1,90
196722,Remi Matthews,20/21,League One,6,495
196722,Remi Matthews,20/21,Premier League 2,3,225
196722,Remi Matthews,20/21,EFL Trophy,4,360
196722,Remi Matthews,20/21,FA Cup,1,90
196722,Remi Matthews,19/20,League One,33,2970
196722,Remi Matthews,19/20,EFL Trophy,3,270
196722,Remi Matthews,19/20,FA Cup,1,90
196722,Remi Matthews,19/20,EFL Cup,1,0
434224,Maxence Lacroix,25/26,Premier League,35,3087
434224,Maxence Lacroix,25/26,EFL Cup,3,270
434224,Maxence Lacroix,25/26,UECL Qualifiers,2,180
434224,Maxence Lacroix,25/26,Community Shield,1,90
434224,Maxence Lacroix,24/25,Premier League,35,3119
434224,Maxence Lacroix,24/25,FA Cup,5,450
434224,Maxence Lacroix,24/25,EFL Cup,3,270
434224,Maxence Lacroix,24/25,DFB-Pokal,1,45
434224,Maxence Lacroix,23/24,Bundesliga,28,2365
434224,Maxence Lacroix,23/24,DFB-Pokal,3,300
434224,Maxence Lacroix,22/23,Bundesliga,24,1626
434224,Maxence Lacroix,22/23,DFB-Pokal,2,155
434224,Maxence Lacroix,21/22,Bundesliga,29,2498
434224,Maxence Lacroix,21/22,UEFA Champions League,6,540
434224,Maxence Lacroix,21/22,DFB-Pokal,1,102
434224,Maxence Lacroix,20/21,Bundesliga,30,2591
434224,Maxence Lacroix,20/21,DFB-Pokal,3,270
434224,Maxence Lacroix,20/21,Europa League Qualifying,3,242
434224,Maxence Lacroix,19/20,Ligue 2,20,1731
578539,Chris Richards,25/26,Premier League,33,2826
578539,Chris Richards,25/26,FA Cup,1,90
578539,Chris Richards,25/26,EFL Cup,2,104
578539,Chris Richards,25/26,UECL Qualifiers,1,90
578539,Chris Richards,25/26,Community Shield,1,90
578539,Chris Richards,24/25,Premier League,24,1925
578539,Chris Richards,24/25,FA Cup,6,540
578539,Chris Richards,24/25,EFL Cup,2,170
578539,Chris Richards,23/24,Premier League,26,2091
578539,Chris Richards,23/24,FA Cup,2,180
578539,Chris Richards,23/24,EFL Cup,2,180
578539,Chris Richards,23/24,Premier League 2,1,90
578539,Chris Richards,22/23,Premier League,9,443
578539,Chris Richards,22/23,EFL Cup,1,90
578539,Chris Richards,22/23,Premier League Int. Cup U21,1,90
578539,Chris Richards,22/23,Premier League 2,1,65
578539,Chris Richards,21/22,Bundesliga,19,1300
578539,Chris Richards,21/22,DFB-Pokal,2,180
578539,Chris Richards,21/22,Bundesliga,1,2
578539,Chris Richards,21/22,DFB-Pokal,1,45
578539,Chris Richards,20/21,Bundesliga,11,947
578539,Chris Richards,20/21,Europa League,2,180
578539,Chris Richards,20/21,Bundesliga,3,88
578539,Chris Richards,20/21,3. Liga,8,720
578539,Chris Richards,20/21,UEFA Champions League,3,128
578539,Chris Richards,20/21,DFL-Supercup,1,14
578539,Chris Richards,19/20,3. Liga,30,2678
578539,Chris Richards,19/20,Bundesliga,1,6
1006411,Jaydee Canvot,25/26,Premier League,20,1334
1006411,Jaydee Canvot,25/26,FA Cup,1,45
1006411,Jaydee Canvot,25/26,EFL Cup,3,225
1006411,Jaydee Canvot,25/26,Ligue 1,2,180
1006411,Jaydee Canvot,24/25,Ligue 1,18,1105
1006411,Jaydee Canvot,24/25,National U19 - Grp. D,3,270
1006411,Jaydee Canvot,24/25,Coupe de France,2,77
1006411,Jaydee Canvot,24/25,National 3 - Grp. A,2,135
1006411,Jaydee Canvot,23/24,National 2 - Grp. A,2,87
1006411,Jaydee Canvot,23/24,National U19 - Grp. D,11,987
1006411,Jaydee Canvot,23/24,Coupe Gambardella,4,347
1006411,Jaydee Canvot,22/23,National U19 - Grp. D,10,761
1006411,Jaydee Canvot,22/23,Coupe Gambardella,1,90
689637,Chadi Riad,25/26,Premier League,9,554
689637,Chadi Riad,25/26,Premier League 2,2,117
689637,Chadi Riad,24/25,Premier League,1,90
689637,Chadi Riad,24/25,FA Cup,1,90
689637,Chadi Riad,24/25,Premier League 2,1,63
689637,Chadi Riad,24/25,EFL Cup,1,10
689637,Chadi Riad,24/25,Premier League Int. Cup U21,1,45
689637,Chadi Riad,23/24,LaLiga,26,2164
689637,Chadi Riad,23/24,Conference League,2,180
689637,Chadi Riad,23/24,Copa del Rey,2,150
689637,Chadi Riad,22/23,Promoción a LaLiga2,2,180
689637,Chadi Riad,22/23,LaLiga,1,1
689637,Chadi Riad,22/23,Primera Federación - Gr. II,35,2841
689637,Chadi Riad,22/23,UEFA Youth League,4,306
689637,Chadi Riad,21/22,UEFA Youth League,5,450
689637,Chadi Riad,20/21,LaLiga2,1,5
689637,Chadi Riad,20/21,Copa del Rey,1,61
730893,Tyrick Mitchell,25/26,Premier League,38,3255
730893,Tyrick Mitchell,25/26,FA Cup,1,45
730893,Tyrick Mitchell,25/26,EFL Cup,1,90
730893,Tyrick Mitchell,25/26,UECL Qualifiers,1,12
730893,Tyrick Mitchell,25/26,Community Shield,1,79
730893,Tyrick Mitchell,24/25,Premier League,37,3103
730893,Tyrick Mitchell,24/25,FA Cup,4,309
730893,Tyrick Mitchell,24/25,EFL Cup,4,356
730893,Tyrick Mitchell,23/24,Premier League,37,3210
730893,Tyrick Mitchell,23/24,FA Cup,2,154
730893,Tyrick Mitchell,23/24,EFL Cup,2,180
730893,Tyrick Mitchell,22/23,Premier League,36,2896
730893,Tyrick Mitchell,22/23,EFL Cup,2,115
730893,Tyrick Mitchell,21/22,Premier League,36,3103
730893,Tyrick Mitchell,21/22,FA Cup,4,341
730893,Tyrick Mitchell,21/22,EFL Cup,1,9
730893,Tyrick Mitchell,20/21,Premier League,19,1710
730893,Tyrick Mitchell,20/21,Premier League 2,2,180
730893,Tyrick Mitchell,20/21,FA Cup,1,20
730893,Tyrick Mitchell,19/20,Premier League,4,193
293194,Borna Sosa,25/26,Premier League,7,99
293194,Borna Sosa,25/26,FA Cup,1,90
293194,Borna Sosa,25/26,EFL Cup,3,155
293194,Borna Sosa,25/26,UECL Qualifiers,2,168
293194,Borna Sosa,25/26,Community Shield,1,11
293194,Borna Sosa,24/25,Serie A,19,1186
293194,Borna Sosa,24/25,Italy Cup,1,45
293194,Borna Sosa,23/24,Eredivisie,16,844
293194,Borna Sosa,23/24,Conference League,4,345
293194,Borna Sosa,23/24,Europa League,5,380
293194,Borna Sosa,23/24,Bundesliga,2,44
293194,Borna Sosa,22/23,Bundesliga Playoffs,2,156
293194,Borna Sosa,22/23,Bundesliga,25,1959
293194,Borna Sosa,22/23,DFB-Pokal,3,245
293194,Borna Sosa,21/22,Bundesliga,28,2500
293194,Borna Sosa,21/22,DFB-Pokal,2,180
293194,Borna Sosa,20/21,Bundesliga,26,2048
293194,Borna Sosa,20/21,DFB-Pokal,2,113
293194,Borna Sosa,19/20,2. Bundesliga,12,688
293194,Borna Sosa,19/20,DFB-Pokal,1,90
1047257,Rio Cardines,25/26,Premier League,1,90
1047257,Rio Cardines,25/26,PL2 Playoffs,2,210
1047257,Rio Cardines,25/26,Premier League 2,9,673
1047257,Rio Cardines,25/26,EFL Cup,1,16
1047257,Rio Cardines,25/26,EFL Trophy,1,45
1047257,Rio Cardines,24/25,PL2 Playoffs,3,300
1047257,Rio Cardines,24/25,Premier League 2,14,664
1047257,Rio Cardines,24/25,Premier League Int. Cup U21,2,154
1047257,Rio Cardines,24/25,EFL Trophy,1,28
1047257,Rio Cardines,23/24,U18 Premier League,15,1214
1047257,Rio Cardines,23/24,Premier League 2,2,116
1047257,Rio Cardines,23/24,FA Youth Cup,3,270
1047257,Rio Cardines,23/24,Premier League Int. Cup U21,1,1
1047257,Rio Cardines,22/23,U18 Premier League,16,920
493003,Daniel Muñoz,25/26,Premier League,29,2404
493003,Daniel Muñoz,25/26,EFL Cup,2,164
493003,Daniel Muñoz,25/26,UECL Qualifiers,2,180
493003,Daniel Muñoz,25/26,Community Shield,1,90
493003,Daniel Muñoz,24/25,Premier League,37,3232
493003,Daniel Muñoz,24/25,FA Cup,6,537
493003,Daniel Muñoz,24/25,EFL Cup,3,259
493003,Daniel Muñoz,23/24,Premier League,16,1440
493003,Daniel Muñoz,23/24,Jupiler Pro League,17,1444
493003,Daniel Muñoz,23/24,Conference League,5,450
493003,Daniel Muñoz,23/24,Croky Cup,1,51
493003,Daniel Muñoz,23/24,UECL Qualifiers,2,210
493003,Daniel Muñoz,23/24,Europa League Qualifying,2,180
493003,Daniel Muñoz,23/24,Champions League Qu.,2,210
493003,Daniel Muñoz,22/23,Jupiler Pro League Champions' Play-Offs,6,528
493003,Daniel Muñoz,22/23,Jupiler Pro League,30,2615
493003,Daniel Muñoz,22/23,Croky Cup,3,267
493003,Daniel Muñoz,21/22,JPL Europe Play-Offs,3,270
493003,Daniel Muñoz,21/22,Jupiler Pro League,26,1913
493003,Daniel Muñoz,21/22,Europa League,3,242
493003,Daniel Muñoz,21/22,Croky Cup,2,120
493003,Daniel Muñoz,21/22,Champions League Qu.,2,180
493003,Daniel Muñoz,20/21,Jupiler Pro League Champions' Play-Offs,6,495
493003,Daniel Muñoz,20/21,Croky Cup,4,360
493003,Daniel Muñoz,20/21,Jupiler Pro League,34,2840
1047261,Caleb Kporha,25/26,Premier League 2,2,90
1047261,Caleb Kporha,24/25,Premier League,2,11
1047261,Caleb Kporha,24/25,FA Cup,1,1
1047261,Caleb Kporha,24/25,PL2 Playoffs,3,297
1047261,Caleb Kporha,24/25,Premier League 2,10,787
1047261,Caleb Kporha,24/25,EFL Cup,1,45
1047261,Caleb Kporha,24/25,Premier League Int. Cup U21,2,156
1047261,Caleb Kporha,24/25,EFL Trophy,1,90
1047261,Caleb Kporha,23/24,Premier League 2,3,225
1047261,Caleb Kporha,22/23,U18 Premier League,14,1154
1047261,Caleb Kporha,22/23,Premier League Int. Cup U21,2,114
1047261,Caleb Kporha,22/23,Premier League 2,2,171
1047261,Caleb Kporha,22/23,FA Youth Cup,1,90
85177,Nathaniel Clyne,25/26,Premier League,10,597
85177,Nathaniel Clyne,25/26,EFL Cup,1,45
85177,Nathaniel Clyne,24/25,Premier League,13,481
85177,Nathaniel Clyne,24/25,FA Cup,3,81
85177,Nathaniel Clyne,24/25,EFL Cup,3,137
85177,Nathaniel Clyne,23/24,Premier League,19,1338
85177,Nathaniel Clyne,23/24,FA Cup,2,149
85177,Nathaniel Clyne,23/24,EFL Cup,2,180
85177,Nathaniel Clyne,22/23,Premier League,22,1643
85177,Nathaniel Clyne,22/23,FA Cup,1,90
85177,Nathaniel Clyne,22/23,EFL Cup,2,180
85177,Nathaniel Clyne,21/22,Premier League,16,1351
85177,Nathaniel Clyne,21/22,FA Cup,4,201
85177,Nathaniel Clyne,21/22,Premier League 2,2,180
85177,Nathaniel Clyne,20/21,Premier League,13,1147
85177,Nathaniel Clyne,20/21,Premier League 2,2,107
85177,Nathaniel Clyne,20/21,FA Cup,1,90
744149,Adam Wharton,25/26,Premier League,34,2563
744149,Adam Wharton,25/26,FA Cup,1,90
744149,Adam Wharton,25/26,EFL Cup,1,90
744149,Adam Wharton,25/26,UECL Qualifiers,2,180
744149,Adam Wharton,25/26,Community Shield,1,85
744149,Adam Wharton,24/25,Premier League,20,1327
744149,Adam Wharton,24/25,FA Cup,5,332
744149,Adam Wharton,24/25,EFL Cup,2,47
744149,Adam Wharton,23/24,Premier League,16,1305
744149,Adam Wharton,23/24,FA Cup,1,77
744149,Adam Wharton,23/24,Championship,26,1962
744149,Adam Wharton,23/24,EFL Cup,2,178
744149,Adam Wharton,22/23,Championship,18,1056
744149,Adam Wharton,22/23,Premier League 2,6,438
744149,Adam Wharton,22/23,EFL Cup,4,298
744149,Adam Wharton,22/23,Premier League Int. Cup U21,1,45
744149,Adam Wharton,21/22,Premier League 2,16,1177
744149,Adam Wharton,21/22,U18 Premier League,8,679
744149,Adam Wharton,21/22,FA Youth Cup,4,360
744149,Adam Wharton,20/21,U18 Premier League,10,525
744149,Adam Wharton,20/21,FA Youth Cup,1,76
744149,Adam Wharton,20/21,Premier League 2,1,10
744149,Adam Wharton,19/20,U18 Premier League,1,10
543387,Cheick Doucouré,25/26,Premier League 2,3,177
543387,Cheick Doucouré,24/25,Premier League,13,445
543387,Cheick Doucouré,24/25,EFL Cup,1,70
543387,Cheick Doucouré,23/24,Premier League,11,922
543387,Cheick Doucouré,23/24,EFL Cup,1,60
543387,Cheick Doucouré,22/23,Premier League,34,2786
543387,Cheick Doucouré,22/23,FA Cup,1,64
543387,Cheick Doucouré,21/22,Ligue 1,34,2948
543387,Cheick Doucouré,21/22,Coupe de France,3,270
543387,Cheick Doucouré,20/21,Ligue 1,33,2633
543387,Cheick Doucouré,20/21,Coupe de France,2,153
543387,Cheick Doucouré,19/20,Ligue 2,21,1681
543387,Cheick Doucouré,19/20,Coupe de France,1,90
543387,Cheick Doucouré,19/20,Coupe de la Ligue,2,145
543387,Cheick Doucouré,19/20,National 2 - Grp. A,1,73
262980,Jefferson Lerma,25/26,Premier League,31,1724
262980,Jefferson Lerma,25/26,EFL Cup,3,125
262980,Jefferson Lerma,25/26,UECL Qualifiers,2,180
262980,Jefferson Lerma,25/26,Community Shield,1,5
262980,Jefferson Lerma,24/25,Premier League,33,2277
262980,Jefferson Lerma,24/25,FA Cup,6,329
262980,Jefferson Lerma,24/25,EFL Cup,3,200
262980,Jefferson Lerma,23/24,Premier League,28,2404
262980,Jefferson Lerma,23/24,FA Cup,2,155
262980,Jefferson Lerma,23/24,EFL Cup,1,90
262980,Jefferson Lerma,22/23,Premier League,37,3255
262980,Jefferson Lerma,21/22,Championship,34,2860
262980,Jefferson Lerma,20/21,Championship Play-Offs,2,180
262980,Jefferson Lerma,20/21,Championship,42,3351
262980,Jefferson Lerma,20/21,FA Cup,3,124
262980,Jefferson Lerma,20/21,EFL Cup,1,28
262980,Jefferson Lerma,19/20,Premier League,33,2709
860078,Kaden Rodney,25/26,Premier League,1,3
860078,Kaden Rodney,25/26,PL2 Playoffs,1,27
860078,Kaden Rodney,25/26,Premier League 2,15,1249
860078,Kaden Rodney,25/26,Premier League Int. Cup U21,4,194
860078,Kaden Rodney,25/26,FA Cup,1,45
860078,Kaden Rodney,25/26,EFL Trophy,2,180
860078,Kaden Rodney,24/25,PL2 Playoffs,3,300
860078,Kaden Rodney,24/25,Premier League 2,16,1048
860078,Kaden Rodney,24/25,Premier League Int. Cup U21,3,163
860078,Kaden Rodney,24/25,EFL Trophy,2,135
860078,Kaden Rodney,23/24,Premier League Int. Cup U21,4,315
860078,Kaden Rodney,23/24,PL2 Playoffs,1,90
860078,Kaden Rodney,23/24,Premier League 2,12,947
860078,Kaden Rodney,23/24,EFL Trophy,1,90
860078,Kaden Rodney,22/23,Premier League Int. Cup U21,6,579
860078,Kaden Rodney,22/23,Premier League 2,24,1829
860078,Kaden Rodney,22/23,U18 Premier League,2,180
860078,Kaden Rodney,22/23,FA Youth Cup,1,90
860078,Kaden Rodney,22/23,EFL Cup,1,65
860078,Kaden Rodney,22/23,EFL Trophy,2,174
860078,Kaden Rodney,21/22,U18 Premier League,20,1710
860078,Kaden Rodney,21/22,Premier League 2,5,450
860078,Kaden Rodney,21/22,FA Youth Cup,2,210
860078,Kaden Rodney,20/21,U18 Premier League,8,648
207014,Will Hughes,25/26,Premier League,31,1568
207014,Will Hughes,25/26,FA Cup,1,45
207014,Will Hughes,25/26,EFL Cup,3,179
207014,Will Hughes,25/26,UECL Qualifiers,1,90
207014,Will Hughes,25/26,Community Shield,1,61
207014,Will Hughes,24/25,Premier League,33,2120
207014,Will Hughes,24/25,FA Cup,4,160
207014,Will Hughes,24/25,EFL Cup,4,256
207014,Will Hughes,23/24,Premier League,30,1900
207014,Will Hughes,23/24,FA Cup,2,109
207014,Will Hughes,23/24,EFL Cup,1,30
207014,Will Hughes,22/23,Premier League,27,828
207014,Will Hughes,22/23,FA Cup,1,74
207014,Will Hughes,22/23,EFL Cup,2,180
207014,Will Hughes,22/23,Premier League 2,1,90
207014,Will Hughes,21/22,Premier League,16,1058
207014,Will Hughes,21/22,FA Cup,4,185
207014,Will Hughes,20/21,Championship,30,1943
207014,Will Hughes,20/21,FA Cup,1,90
207014,Will Hughes,19/20,Premier League,30,2262
207014,Will Hughes,19/20,EFL Cup,1,90
356141,Daichi Kamada,25/26,Premier League,28,1909
356141,Daichi Kamada,25/26,EFL Cup,2,180
356141,Daichi Kamada,25/26,UECL Qualifiers,1,90
356141,Daichi Kamada,25/26,Community Shield,1,29
356141,Daichi Kamada,24/25,Premier League,34,1553
356141,Daichi Kamada,24/25,FA Cup,5,380
356141,Daichi Kamada,24/25,EFL Cup,4,263
356141,Daichi Kamada,23/24,Serie A,29,1542
356141,Daichi Kamada,23/24,Italy Cup,2,99
356141,Daichi Kamada,23/24,UEFA Champions League,7,256
356141,Daichi Kamada,22/23,DFB-Pokal,6,394
356141,Daichi Kamada,22/23,Bundesliga,32,2271
356141,Daichi Kamada,22/23,UEFA Champions League,8,700
356141,Daichi Kamada,22/23,UEFA Super Cup,1,90
356141,Daichi Kamada,21/22,Europa League,13,1109
356141,Daichi Kamada,21/22,Bundesliga,32,2144
356141,Daichi Kamada,21/22,DFB-Pokal,1,90
356141,Daichi Kamada,20/21,Bundesliga,32,2375
356141,Daichi Kamada,20/21,DFB-Pokal,2,150
356141,Daichi Kamada,19/20,Europa League,10,738
356141,Daichi Kamada,19/20,Bundesliga,28,1972
356141,Daichi Kamada,19/20,DFB-Pokal,4,286
356141,Daichi Kamada,19/20,Europa League Qualifying,6,386
747009,Justin Devenny,25/26,Premier League,21,789
747009,Justin Devenny,25/26,FA Cup,1,69
747009,Justin Devenny,25/26,EFL Cup,3,92
747009,Justin Devenny,25/26,UECL Qualifiers,2,70
747009,Justin Devenny,25/26,Community Shield,1,1
747009,Justin Devenny,24/25,Premier League,23,496
747009,Justin Devenny,24/25,FA Cup,4,92
747009,Justin Devenny,24/25,Premier League 2,7,602
747009,Justin Devenny,24/25,EFL Cup,1,10
747009,Justin Devenny,24/25,Premier League Int. Cup U21,2,180
747009,Justin Devenny,24/25,EFL Trophy,2,180
747009,Justin Devenny,23/24,Premier League Int. Cup U21,6,495
747009,Justin Devenny,23/24,PL2 Playoffs,1,90
747009,Justin Devenny,23/24,Premier League 2,14,1135
747009,Justin Devenny,23/24,EFL Trophy,3,147
747009,Justin Devenny,23/24,League Cup,2,18
747009,Justin Devenny,23/24,Championship,1,4
747009,Justin Devenny,22/23,Scottish Championship Play-offs,4,230
747009,Justin Devenny,22/23,League One,31,2009
747009,Justin Devenny,22/23,SFA Cup,1,45
747009,Justin Devenny,22/23,Challenge Cup,1,90
747009,Justin Devenny,22/23,League Cup,4,355
747009,Justin Devenny,21/22,Scottish Championship Play-offs,1,2
747009,Justin Devenny,21/22,League One,9,224
747009,Justin Devenny,21/22,SFA Cup,2,180
747009,Justin Devenny,21/22,Challenge Cup,1,90
410225,Ismaïla Sarr,25/26,Premier League,28,2177
410225,Ismaïla Sarr,25/26,EFL Cup,1,62
410225,Ismaïla Sarr,25/26,UECL Qualifiers,2,180
410225,Ismaïla Sarr,25/26,Community Shield,1,90
410225,Ismaïla Sarr,24/25,Premier League,38,2721
410225,Ismaïla Sarr,24/25,FA Cup,5,396
410225,Ismaïla Sarr,24/25,EFL Cup,4,137
410225,Ismaïla Sarr,23/24,Ligue 1,23,1447
410225,Ismaïla Sarr,23/24,Europa League,10,432
410225,Ismaïla Sarr,23/24,Champions League Qu.,2,195
410225,Ismaïla Sarr,22/23,Championship,39,3181
410225,Ismaïla Sarr,21/22,Premier League,22,1865
410225,Ismaïla Sarr,20/21,Championship,39,3464
410225,Ismaïla Sarr,20/21,FA Cup,1,58
410225,Ismaïla Sarr,19/20,Premier League,28,2029
410225,Ismaïla Sarr,19/20,EFL Cup,2,101
568157,Yéremy Pino,25/26,Premier League,34,2092
568157,Yéremy Pino,25/26,FA Cup,1,90
568157,Yéremy Pino,25/26,EFL Cup,3,247
568157,Yéremy Pino,25/26,LaLiga,2,160
568157,Yéremy Pino,24/25,LaLiga,34,1950
568157,Yéremy Pino,24/25,Copa del Rey,1,64
568157,Yéremy Pino,23/24,LaLiga,7,480
568157,Yéremy Pino,23/24,Europa League,3,141
568157,Yéremy Pino,22/23,LaLiga,36,2464
568157,Yéremy Pino,22/23,Conference League,8,353
568157,Yéremy Pino,22/23,Copa del Rey,2,155
568157,Yéremy Pino,21/22,LaLiga,31,1686
568157,Yéremy Pino,21/22,UEFA Champions League,7,431
568157,Yéremy Pino,21/22,Copa del Rey,1,14
568157,Yéremy Pino,21/22,UEFA Super Cup,1,90
568157,Yéremy Pino,20/21,Europa League,9,346
568157,Yéremy Pino,20/21,LaLiga,24,785
568157,Yéremy Pino,20/21,Copa del Rey,4,276
568157,Yéremy Pino,19/20,Premier League Int. Cup U21,1,45
470607,Brennan Johnson,25/26,Premier League,18,1117
470607,Brennan Johnson,25/26,FA Cup,1,45
470607,Brennan Johnson,25/26,Premier League,16,606
470607,Brennan Johnson,25/26,UEFA Champions League,4,151
470607,Brennan Johnson,25/26,EFL Cup,2,155
470607,Brennan Johnson,24/25,Premier League,33,2179
